region,sexo,edad,s4,s5,yoprcor,yoprcorh,o10,o26,e6a
2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,29.0,2.0,19.0,549017.0,549017.0,45.0,2.0,2.0
2.0,2.0,26.0,2.0,16.0,500000.0,500000.0,45.0,2.0,3.0
2.0,2.0,26.0,2.0,18.0,450000.0,450000.0,45.0,2.0,2.0
2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,36.0,2.0,24.0,2000000.0,2000000.0,48.0,2.0,2.0
2.0,2.0,36.0,2.0,24.0,0.0,0.0,48.0,2.0,2.0
2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,42.0,0.0,0.0,1200000.0,1200000.0,45.0,2.0,3.0
2.0,2.0,37.0,2.0,16.0,1300000.0,1300000.0,95.0,2.0,3.0
2.0,2.0,68.0,1.0,29.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,46.0,1.0,38.0,700000.0,700000.0,45.0,2.0,3.0
2.0,2.0,45.0,1.0,37.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,40.0,1.0,39.0,2000000.0,2000000.0,84.0,2.0,3.0
2.0,2.0,36.0,1.0,36.0,900000.0,900000.0,44.0,2.0,3.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,63.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,46.0,3.0,25.0,0.0,0.0,24.0,2.0,3.0
2.0,2.0,32.0,1.0,18.0,800000.0,800000.0,36.0,2.0,3.0
2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,40.0,2.0,30.0,800000.0,800000.0,5.0,2.0,2.0
2.0,2.0,30.0,99.0,0.0,500000.0,500000.0,45.0,2.0,2.0
2.0,1.0,55.0,4.0,24.0,1500000.0,1500000.0,48.0,2.0,3.0
2.0,2.0,46.0,4.0,14.0,300000.0,300000.0,25.0,2.0,3.0
2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,53.0,3.0,21.0,1500000.0,1500000.0,84.0,2.0,2.0
2.0,2.0,58.0,3.0,24.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,22.0,1.0,21.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,52.0,4.0,26.0,1200000.0,1200000.0,45.0,2.0,3.0
2.0,2.0,47.0,4.0,20.0,750000.0,750000.0,20.0,2.0,2.0
2.0,1.0,26.0,0.0,0.0,1000000.0,1000000.0,45.0,2.0,3.0
2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,43.0,2.0,32.0,1500000.0,1500000.0,48.0,2.0,3.0
2.0,2.0,37.0,2.0,23.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,58.0,4.0,27.0,1300000.0,1300000.0,84.0,2.0,2.0
2.0,2.0,62.0,4.0,27.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,45.0,4.0,26.0,1500000.0,1500000.0,50.0,2.0,3.0
2.0,2.0,40.0,3.0,21.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,32.0,2.0,23.0,489000.0,489000.0,32.0,2.0,3.0
2.0,1.0,40.0,3.0,19.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,59.0,3.0,24.0,650000.0,650000.0,50.0,2.0,2.0
2.0,2.0,58.0,3.0,23.0,450000.0,450000.0,45.0,2.0,2.0
2.0,1.0,26.0,0.0,0.0,2007437.0,2007437.0,45.0,2.0,3.0
2.0,1.0,45.0,1.0,17.0,380000.0,380000.0,45.0,2.0,2.0
2.0,1.0,28.0,1.0,24.0,300000.0,300000.0,95.0,2.0,2.0
2.0,2.0,27.0,1.0,23.0,400000.0,400000.0,45.0,2.0,3.0
2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,44.0,5.0,15.0,1100000.0,1100000.0,55.0,2.0,3.0
2.0,2.0,32.0,2.0,21.0,300000.0,300000.0,45.0,2.0,2.0
2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,41.0,2.0,22.0,600000.0,600000.0,75.0,2.0,3.0
2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,58.0,1.0,31.0,650000.0,650000.0,45.0,2.0,2.0
2.0,2.0,57.0,1.0,29.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,27.0,0.0,0.0,400000.0,400000.0,45.0,2.0,4.0
2.0,2.0,49.0,2.0,33.0,20000.0,20000.0,3.0,2.0,2.0
2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,42.0,99.0,0.0,590690.0,590690.0,40.0,2.0,3.0
2.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,42.0,3.0,18.0,500000.0,500000.0,45.0,2.0,3.0
2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,37.0,1.0,31.0,800000.0,800000.0,30.0,2.0,2.0
2.0,2.0,29.0,1.0,21.0,700000.0,700000.0,45.0,2.0,3.0
2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,61.0,3.0,20.0,160000.0,160000.0,35.0,1.0,1.0
2.0,1.0,61.0,3.0,20.0,300000.0,300000.0,40.0,2.0,2.0
2.0,2.0,59.0,3.0,19.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,38.0,3.0,15.0,500000.0,500000.0,42.0,2.0,2.0
2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,54.0,1.0,37.0,140000.0,140000.0,45.0,2.0,3.0
2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,44.0,3.0,24.0,1200000.0,1200000.0,84.0,2.0,3.0
2.0,2.0,41.0,3.0,22.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,45.0,2.0,32.0,1400000.0,1400000.0,45.0,2.0,3.0
2.0,2.0,43.0,3.0,18.0,350000.0,350000.0,45.0,2.0,2.0
2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,49.0,2.0,33.0,500000.0,500000.0,12.0,2.0,2.0
2.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,69.0,4.0,30.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,60.0,4.0,21.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,39.0,2.0,28.0,0.0,0.0,40.0,2.0,4.0
2.0,2.0,63.0,5.0,99.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,44.0,0.0,0.0,370000.0,370000.0,48.0,2.0,2.0
2.0,1.0,37.0,0.0,0.0,481171.0,481171.0,48.0,2.0,3.0
2.0,2.0,63.0,1.0,40.0,287000.0,287000.0,24.0,2.0,3.0
2.0,2.0,23.0,0.0,0.0,260000.0,260000.0,36.0,2.0,3.0
2.0,2.0,41.0,3.0,18.0,527000.0,527000.0,44.0,2.0,2.0
2.0,2.0,22.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,36.0,3.0,21.0,900000.0,900000.0,40.0,2.0,3.0
2.0,1.0,35.0,2.0,29.0,900000.0,900000.0,40.0,2.0,3.0
2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,31.0,0.0,0.0,1185163.0,1185163.0,44.0,2.0,3.0
2.0,1.0,52.0,99.0,0.0,550000.0,550000.0,44.0,2.0,2.0
2.0,2.0,47.0,4.0,23.0,550000.0,550000.0,45.0,2.0,3.0
2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,45.0,1.0,19.0,800000.0,800000.0,48.0,2.0,3.0
2.0,1.0,25.0,99.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,71.0,3.0,25.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,35.0,2.0,26.0,850000.0,850000.0,84.0,2.0,3.0
2.0,2.0,32.0,2.0,23.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,46.0,2.0,23.0,750000.0,750000.0,40.0,2.0,3.0
2.0,2.0,46.0,2.0,23.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,77.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,51.0,2.0,38.0,350000.0,350000.0,84.0,2.0,3.0
2.0,2.0,49.0,2.0,18.0,595227.0,595227.0,44.0,2.0,2.0
2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,49.0,2.0,22.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,21.0,0.0,0.0,400000.0,400000.0,45.0,2.0,2.0
2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,26.0,1.0,21.0,300000.0,300000.0,63.0,2.0,2.0
2.0,2.0,24.0,1.0,19.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,19.0,0.0,0.0,300000.0,300000.0,45.0,2.0,2.0
2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,49.0,1.0,38.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,47.0,2.0,20.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,41.0,1.0,33.0,530000.0,530000.0,45.0,2.0,3.0
2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,54.0,2.0,99.0,500000.0,500000.0,45.0,2.0,2.0
2.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,30.0,1.0,22.0,300000.0,300000.0,45.0,2.0,3.0
2.0,2.0,31.0,1.0,23.0,780000.0,780000.0,45.0,2.0,3.0
2.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,59.0,1.0,26.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,56.0,3.0,25.0,500000.0,500000.0,84.0,2.0,3.0
2.0,2.0,56.0,3.0,25.0,550000.0,550000.0,15.0,2.0,2.0
2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,45.0,3.0,24.0,500000.0,500000.0,45.0,2.0,2.0
2.0,2.0,41.0,3.0,24.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,57.0,4.0,23.0,278000.0,278000.0,50.0,2.0,2.0
2.0,2.0,49.0,2.0,18.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,39.0,1.0,17.0,900000.0,900000.0,84.0,2.0,3.0
2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,55.0,1.0,43.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,53.0,3.0,24.0,412017.0,412017.0,48.0,2.0,2.0
2.0,2.0,49.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,25.0,1.0,25.0,800000.0,800000.0,45.0,2.0,2.0
2.0,1.0,45.0,1.0,17.0,840559.0,840559.0,84.0,2.0,2.0
2.0,2.0,46.0,4.0,17.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,24.0,2.0,19.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,56.0,1.0,27.0,1000000.0,1000000.0,45.0,2.0,3.0
2.0,2.0,55.0,1.0,27.0,1000000.0,1000000.0,45.0,2.0,3.0
2.0,1.0,60.0,1.0,33.0,500000.0,500000.0,60.0,2.0,2.0
2.0,2.0,57.0,1.0,30.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,27.0,2.0,19.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,28.0,1.0,23.0,700000.0,700000.0,45.0,2.0,3.0
2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,40.0,1.0,17.0,400000.0,400000.0,45.0,2.0,2.0
2.0,1.0,23.0,0.0,0.0,280000.0,280000.0,18.0,2.0,3.0
2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,50.0,3.0,22.0,700000.0,700000.0,45.0,2.0,2.0
2.0,2.0,49.0,3.0,21.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,71.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,46.0,3.0,27.0,900000.0,900000.0,84.0,2.0,3.0
2.0,2.0,46.0,3.0,40.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,68.0,2.0,28.0,600000.0,600000.0,56.0,2.0,2.0
2.0,1.0,70.0,2.0,30.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,33.0,1.0,27.0,0.0,0.0,56.0,2.0,2.0
2.0,1.0,30.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,62.0,0.0,0.0,320000.0,320000.0,45.0,2.0,3.0
2.0,1.0,52.0,4.0,21.0,950000.0,950000.0,45.0,2.0,2.0
2.0,2.0,47.0,4.0,16.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,22.0,2.0,17.0,350000.0,350000.0,60.0,2.0,2.0
2.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,30.0,1.0,20.0,500000.0,500000.0,45.0,2.0,3.0
2.0,2.0,36.0,3.0,17.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,19.0,1.0,17.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,46.0,1.0,32.0,650000.0,650000.0,65.0,2.0,2.0
2.0,2.0,47.0,1.0,33.0,150000.0,150000.0,30.0,2.0,2.0
2.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,42.0,2.0,30.0,790000.0,790000.0,48.0,2.0,3.0
2.0,2.0,38.0,2.0,26.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,27.0,2.0,21.0,750000.0,750000.0,48.0,2.0,3.0
2.0,2.0,27.0,2.0,21.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,62.0,1.0,24.0,680000.0,680000.0,48.0,2.0,3.0
2.0,2.0,38.0,0.0,0.0,722900.0,722900.0,48.0,2.0,3.0
2.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,86.0,8.0,24.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,31.0,0.0,0.0,270000.0,270000.0,45.0,2.0,2.0
2.0,2.0,30.0,0.0,0.0,270000.0,270000.0,45.0,2.0,1.0
2.0,1.0,61.0,3.0,26.0,0.0,0.0,48.0,2.0,2.0
2.0,2.0,54.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0
2.0,1.0,30.0,1.0,28.0,600000.0,600000.0,48.0,2.0,3.0
2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,69.0,2.0,27.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,65.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,42.0,2.0,19.0,751804.0,751804.0,45.0,2.0,2.0
2.0,1.0,40.0,0.0,0.0,629459.0,629459.0,4.0,2.0,3.0
2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,38.0,1.0,19.0,300000.0,300000.0,45.0,2.0,2.0
2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,39.0,0.0,0.0,330000.0,330000.0,40.0,2.0,3.0
2.0,1.0,37.0,0.0,0.0,330000.0,330000.0,40.0,2.0,2.0
2.0,2.0,69.0,2.0,19.0,30000.0,30000.0,6.0,2.0,3.0
2.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2.0,2.0,94.0,3.0,17.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,53.0,4.0,24.0,300000.0,300000.0,45.0,2.0,3.0
2.0,1.0,21.0,0.0,0.0,250000.0,250000.0,45.0,2.0,3.0
2.0,1.0,25.0,0.0,0.0,250000.0,250000.0,45.0,2.0,2.0
2.0,2.0,23.0,2.0,19.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,90.0,4.0,19.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,54.0,0.0,0.0,320000.0,320000.0,48.0,2.0,2.0
2.0,1.0,72.0,2.0,25.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,69.0,4.0,17.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,51.0,99.0,0.0,653333.0,653333.0,45.0,2.0,3.0
2.0,1.0,77.0,3.0,30.0,0.0,0.0,0.0,0.0,1.0
2.0,2.0,74.0,3.0,34.0,0.0,0.0,0.0,0.0,2.0
2.0,2.0,76.0,2.0,30.0,0.0,0.0,0.0,0.0,3.0
2.0,1.0,45.0,0.0,0.0,250000.0,250000.0,40.0,2.0,3.0
